catalog,family,catalog_order,family_order,family_puzzle_order,puzzle_name,level_slug,puzzle_string,wrenches,best_track_count_display,best_track_cells,best_additional_segments,best_total_track_segments,submitted_solution_count,example_solution_string,example_solution_steps,example_solution_id,level_url,example_solution_url,thumbnail_url,catalog_url,status
Bonus,St. John's,39,5,3,Willow,willow,hh3Gebo00001Ohoooo,9,10+6,10,6,16,2456,0Hv5Kr5Ho5Nv5mo,21,1874013,https://trainyard.ca/solutions/willow,https://trainyard.ca/2cFAx,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/willow_thumb.png,https://trainyard.ca/bonusSolutions,ok
Bonus,St. John's,40,5,4,Conquistador,conquistador,hh05Glao3OBCPao1GkaJ3OCG2Goaa3OBCPco0,12,18+10,18,10,28,1770,0CUQv2vlS4kVz1J2nrH5hnQo,29,2121500,https://trainyard.ca/solutions/conquistador,https://trainyard.ca/2e6vW,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/conquistador_thumb.png,https://trainyard.ca/bonusSolutions,ok
Bonus,St. John's,41,5,5,Squier,squier,hh6OsC07Sb07GdbG,12,14+5,14,5,19,1091,02Co2CIzo3J1t2CQuno2J0,18,795312,https://trainyard.ca/solutions/squier,https://trainyard.ca/6xC2,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/squier_thumb.png,https://trainyard.ca/bonusSolutions,ok
Bonus,St. John's,42,5,6,Oakwood Ave,oakwoodAve,hhGcaJ2Sc2OBv04PacRRRRRPcc04Ojv2Sa2GiaJ,12,24+9,24,9,33,1555,1v3C2J3J1CjQQQnv7hv4J1HUvCUo1jn1Ru,20,843885,https://trainyard.ca/solutions/oakwoodAve,https://trainyard.ca/6P7p,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/oakwoodAve_thumb.png,https://trainyard.ca/bonusSolutions,ok
Bonus,St. John's,43,5,7,Erindale,erindale,hh8Oaa4Gbaa1Ojv4GiaCGfbiOjh2Sd1Giah1OjC4Giav1Oso4Geao,13,31+14,31,14,45,1846,CIQQTQvJ3J2J1v1NF3VI1K1J1nPPu1J2ht2hnQQSQo,19,212891,https://trainyard.ca/solutions/erindale,https://trainyard.ca/3dTD,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/erindale_thumb.png,https://trainyard.ca/bonusSolutions,ok
Bonus,Toronto,44,6,1,Slice of Life,sliceOfLife,hh1OjC1Osa09SaSd00GbdmK,13,17+10,17,10,27,2418,2v6hM4Czsv3D2J3DzpA3hpzo,20,816931,https://trainyard.ca/solutions/sliceOfLife,https://trainyard.ca/6Ew5,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/sliceOfLife_thumb.png,https://trainyard.ca/bonusSolutions,ok
Bonus,Toronto,45,6,2,Mr. Morgan,mrMorgan,hhGcdaaSc04OaC1Pax5Oav5Sb1Oao4Gbdaa4Gbcaa,13,24+8,24,8,32,2288,2v5JDFQv2J1D1J2hv1lr4v1J1Cv1DBo2hQpo,118,818146,https://trainyard.ca/solutions/mrMorgan,https://trainyard.ca/6ETL,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/mrMorgan_thumb.png,https://trainyard.ca/bonusSolutions,ok
Bonus,Toronto,46,6,3,Chief,chief,hh02OBh3R1RGeaaGeahSb5Sd1GiahR4GbaaOjv0,15,19+8,19,8,27,2051,7Cv1CQ2lA1J4nQSBS1m2CjQo2Qo0,33,1384156,https://trainyard.ca/solutions/chief,https://trainyard.ca/9Tp6,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/chief_thumb.png,https://trainyard.ca/bonusSolutions,ok
Bonus,Toronto,47,6,4,Waterfall,waterfall,hhOsoROsoROsoROso1Oso1Oso1Oso0002Gbao,7,17+10,17,10,27,1601,7J1J1J1JhnANSuo2DA5mt5ht0,13,1207550,https://trainyard.ca/solutions/waterfall,https://trainyard.ca/8T5q,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/waterfall_thumb.png,https://trainyard.ca/bonusSolutions,ok
Bonus,Toronto,48,6,5,Volcano,volcano,hh9OBa1Oja4ROaaR4OBaROja5Osa03Gbaa,12,22+10,22,10,32,2414,CIQIQv1hV1J1A2J3lv1h3AJ5Nx3lQjo,18,2703863,https://trainyard.ca/solutions/volcano,https://trainyard.ca/2hqdh,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/volcano_thumb.png,https://trainyard.ca/bonusSolutions,ok
Bonus,Toronto,49,6,6,Norwich,norwich,hh3Pew6Pcw6R3GcaJ2R1OEffGfbG3R6Pbw6Pfw,10,18+5,18,5,23,1382,2C1QQv2J3J2J3J1Ft1C3hA1J4m1t4h1o,22,233072,https://trainyard.ca/solutions/norwich,https://trainyard.ca/3kk2,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/norwich_thumb.png,https://trainyard.ca/bonusSolutions,ok
Bonus,Toronto,50,6,7,Three Below,threeBelow,hh2GeaJOvyyGeaC000RRPaoPboPcoRRRR3RR,13,13+7,13,7,20,1731,9HSo4Kv5Nt5JKv01hSo,20,2354981,https://trainyard.ca/solutions/threeBelow,https://trainyard.ca/2fqXf,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/threeBelow_thumb.png,https://trainyard.ca/bonusSolutions,ok
Bonus,Uxbridge,51,7,1,Mockingbird,mockingbird,hh1GiavR2GiavGeao2R6Sc4RRSb3OEEx2Sa6R5GiaCR2GiaCGbao,15,30+16,30,16,46,1933,C3C2Hv1CACohu1nEx4QMN1CB1vmt1mo1Hwjvh2hu,18,875994,https://trainyard.ca/solutions/mockingbird,https://trainyard.ca/6ZkL,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/mockingbird_thumb.png,https://trainyard.ca/bonusSolutions,ok
Bonus,Uxbridge,52,7,2,Drummer Boy,drummerBoy,hhPap4ScGibq6R5SaGibqOjh4PbwGiah5ScGiba6RPch4SaGiba,12,24+12,24,12,36,1848,1zQQz2hM2lr2J2l3t2h3mQQz2Co2lr2QQQn,62,1199198,https://trainyard.ca/solutions/drummerBoy,https://trainyard.ca/8Qqg,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/drummerBoy_thumb.png,https://trainyard.ca/bonusSolutions,ok
Bonus,Uxbridge,53,7,3,Forest Ave,forestAve,hhGcaC5OBoGcaC5OBoGcaC5OBoGcaC2Pbo2OBhGcaC5OBoGcaC5OBoGcaC5OBo,12,25+17,25,17,42,1609,1v3C2M1CvH2nzEVS2It1hT2LmL1m2Ppo1m2o3h,15,2666517,https://trainyard.ca/solutions/forestAve,https://trainyard.ca/2hcip,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/forestAve_thumb.png,https://trainyard.ca/bonusSolutions,ok
Bonus,Uxbridge,54,7,4,Parachute,parachute,hhOjJ5OBJGcah5GiaC2Pco1Pao5R5Peo1Pbo2Gcaa5GiaoOjJ5OBJ,13,26+14,26,14,40,1322,1Qv1CF2IVQrH2J3J2Hx1lt2J3J2tlQPu2po1hQ,15,1208764,https://trainyard.ca/solutions/parachute,https://trainyard.ca/8Tt6,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/parachute_thumb.png,https://trainyard.ca/bonusSolutions,ok
Bonus,Uxbridge,55,7,5,The Quest,theQuest,hhGeah4GeaoGeaJSb02Peo03SdSb6Gbaa4GbaoOaJ,13,22+15,22,15,37,1696,8FUQTSxDpo1J2J3mIAmv2HR2o2hBx,35,2737283,https://trainyard.ca/solutions/theQuest,https://trainyard.ca/2hAS5,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/theQuest_thumb.png,https://trainyard.ca/bonusSolutions,ok
Bonus,Uxbridge,56,7,6,Kes,kes,hhGeah2Geaa2Geao04PcoPaoPaoPaoPaoPaoPbo04GbahOaJOaJOaJOaJOaJGbao,15,24+15,24,15,39,1715,7J2J2JlQQVUUr7hQQnRuMCIUIUIL,25,2663936,https://trainyard.ca/solutions/kes,https://trainyard.ca/2hbui,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/kes_thumb.png,https://trainyard.ca/bonusSolutions,ok
Bonus,Vancouver,57,8,1,Exhibition Station,exhibitionStation,hh9RRR4GebtRGebw5R3Oty2R2OtO3R3Pbh2R2Pcv,20,25+12,25,12,37,2279,1CQQQv2J3J2J3J2KL1Dx2mo1mo1mL2Hzx1o2hp,41,1138881,https://trainyard.ca/solutions/exhibitionStation,https://trainyard.ca/8vbb,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/exhibitionStation_thumb.png,https://trainyard.ca/bonusSolutions,ok
Bonus,Vancouver,58,8,2,Transmogrify,transmogrify,hhOjC3GcaJ2OjC3Giav2OjC3GcaJ2OjC3Giav6R6RPdoPfo,20,22+10,22,10,32,2509,1Qv2v2FuQ1J2A3A2nQz1lv3J1HL3J6hQSo,29,973354,https://trainyard.ca/solutions/transmogrify,https://trainyard.ca/7ypk,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/transmogrify_thumb.png,https://trainyard.ca/bonusSolutions,ok
Bonus,Vancouver,59,8,3,Magic Carpet,magicCarpet,hh01OBaR4OBhROsa3OBCROsh3OBoROsC4ROso0Gjdbs,20,26+13,26,13,39,1731,2CFQQv2lp2J1Cj3JCp3lAh3lLJ3Duwt2ho1h,21,1311451,https://trainyard.ca/solutions/magicCarpet,https://trainyard.ca/9ucM,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/magicCarpet_thumb.png,https://trainyard.ca/bonusSolutions,ok
Bonus,Vancouver,60,8,4,Drop Off,dropOff,hh04GcdaaSc4OBa6GiavGcdiiSa4OBh0,15,19+15,19,15,34,1443,9CBBv3Vuuw2Dx2D3wBBP3huuo,41,1602137,https://trainyard.ca/solutions/dropOff,https://trainyard.ca/2b8TB,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/dropOff_thumb.png,https://trainyard.ca/bonusSolutions,ok
Bonus,Vancouver,61,8,5,Doppelganger,doppelganger,hh04Oja1Oja1Giaa1OBaOjC1Giah1Ojh1GiaCOjo1Ojo1Giao1OBo0,20,26+18,26,18,44,1403,2CQzv2CpFjx2t1p1m2k3s2A1z1H2lzpFo2hjQo,20,1687183,https://trainyard.ca/solutions/doppelganger,https://trainyard.ca/2bC2h,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/doppelganger_thumb.png,https://trainyard.ca/bonusSolutions,ok
Bonus,Whitehorse,62,9,1,Circle Square,circleSquare,hh06OBo1OjC2Gccbo2Sd2Gicbo2OBv1Oja0,25,25+11,25,11,36,1910,2CQv3CRUuv2h1J1A2FQ2N2m1J1M2hTRUo3hQo,55,2451996,https://trainyard.ca/solutions/circleSquare,https://trainyard.ca/2fXTE,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/circleSquare_thumb.png,https://trainyard.ca/bonusSolutions,ok
Bonus,Whitehorse,63,9,2,Indusblue,indusblue,hhOjh2Osh2OBh04Ojh2GphWWWW2OBh04Ojh2Oao2OBh,25,23+11,23,11,34,2224,1v3C2lQM1J2J1DFA2o2MH4hLJ2CQIjx2o3h,15,2647565,https://trainyard.ca/solutions/indusblue,https://trainyard.ca/2h6fX,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/indusblue_thumb.png,https://trainyard.ca/bonusSolutions,ok
Bonus,Whitehorse,64,9,3,Bramblewood Lane,bramblewoodLane,hhGcbi2R3Osa2R1Pcw4R3Oka9R3Oaa2R1Pbw1Gcbq2R,30,26+10,26,10,36,2865,1Qv6J1C1vhFA1J1J1ADQx1JCwt1J1J1NM1h1o1no,51,953993,https://trainyard.ca/solutions/bramblewoodLane,https://trainyard.ca/7sdB,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/bramblewoodLane_thumb.png,https://trainyard.ca/bonusSolutions,ok
Bonus,Whitehorse,65,9,4,Turing,turing,hh6GmcGC0Pbo3Ojh2Sd6Gbcih06Ocqo,25,17+10,17,10,27,1837,5C3CIQRx2J2CM1Qn2Ht5HA5ht,44,1293128,https://trainyard.ca/solutions/turing,https://trainyard.ca/9nmA,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/turing_thumb.png,https://trainyard.ca/bonusSolutions,ok
Bonus,Whitehorse,66,9,5,Focus Pocus,focusPocus,hh05Otb1Oto1Otp9Gbby1GbbO1GbbG0,20,27+11,27,11,38,1220,1CvCv2CpVoJ2J1J1J2hEjwswv4J1J4KFL4hjo,17,1619287,https://trainyard.ca/solutions/focusPocus,https://trainyard.ca/2bemR,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/focusPocus_thumb.png,https://trainyard.ca/bonusSolutions,ok
Express,British Columbia,1,1,1,Green Line,greenLine,hh002OjC3GiaC00,1,3+0,3,0,3,33200,003QQQ00,4,6604,https://trainyard.ca/solutions/greenLine,https://trainyard.ca/47W,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/greenLine_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,British Columbia,2,1,2,The Three,theThree,hh3Osh5Osa1Oso005Gbaa1Gbao5Gbah,1,10+2,10,2,12,8262,0J5HoJ4J1J4KvJ5J0,8,232900,https://trainyard.ca/solutions/theThree,https://trainyard.ca/3kgW,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/theThree_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,British Columbia,3,1,3,Pure Magic,pureMagic,hh3OsC07OjC5GiaC07GbaC,1,9+1,9,1,10,7140,0J6J4QQkQQ4J6J0,6,6622,https://trainyard.ca/solutions/pureMagic,https://trainyard.ca/48g,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/pureMagic_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,British Columbia,4,1,4,Two Liner,twoLiner,hh0GiaC01OaC3Geaa01Oja0,1,6+0,6,0,6,8109,8CQ5J06Co5o,4,8711,https://trainyard.ca/solutions/twoLiner,https://trainyard.ca/4Mz,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/twoLiner_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,British Columbia,5,1,5,The Little One,theLittleOne,hh004OaJ6GeaJ0,1,6+0,6,0,6,13476,06Cv5J6J6ho0,7,6205,https://trainyard.ca/solutions/theLittleOne,https://trainyard.ca/3YP,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/theLittleOne_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Alberta,6,2,1,A Hard Place,aHardPlace,hh001Oja2R2Giaa00,1,7+0,7,0,7,7746,002Qv1CQ3hQo0,8,9109,https://trainyard.ca/solutions/aHardPlace,https://trainyard.ca/4UF,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/aHardPlace_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Alberta,7,2,2,You Did,youDid,hhGcah6RRRRRR1Ojh09Giaa1RRRRRR6OBa,1,25+2,25,2,27,4267,1QQQQQv6J1v3Co1DQQQr1Co3h1J6hQQQQQ,16,425325,https://trainyard.ca/solutions/youDid,https://trainyard.ca/4rD7,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/youDid_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Alberta,8,2,3,Traveller,traveller,hhOjo2R8R2R9R7R3R0Gjao,1,11+0,11,0,11,8427,1Qv6hQv6hQv6J6J6J,12,41372,https://trainyard.ca/solutions/traveller,https://trainyard.ca/2fcN,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/traveller_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Alberta,9,2,4,In The Middle,inTheMiddle,hh8OaJ7Ojh05Giah7GeaJ,1,11+2,11,2,13,8944,1CQv6J6A6J6m6hv6ho,12,205505,https://trainyard.ca/solutions/inTheMiddle,https://trainyard.ca/3bxK,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/inTheMiddle_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Alberta,10,2,5,Foray,foray,hhOjh5OBa07Gpdhs07Ojo5OBC,2,16+2,16,2,18,13230,1QFQQQ3hv6J03J5Co4QjQQQ,8,2466347,https://trainyard.ca/solutions/foray,https://trainyard.ca/2g4tV,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/foray_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Alberta,11,2,6,No Touching,noTouching,hh3Osa07Gcah5OBh07Gbaa,2,10+2,10,2,12,7483,0hv6J3QQUSQ4J6J0,8,301869,https://trainyard.ca/solutions/noTouching,https://trainyard.ca/3Jgx,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/noTouching_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Alberta,12,2,7,Two For Two,twoForTwo,hh6RR1R8R2R2R5R3R2R4GbbG2R2ObG,1,15+0,15,0,15,7516,0CQv2CQo1J2J3J1Co3J1J4hv,17,6612,https://trainyard.ca/solutions/twoForTwo,https://trainyard.ca/486,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/twoForTwo_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Saskatchewan,13,3,1,Bluesy,bluesy,hh8Giao3Gcao005Obq0,2,11+1,11,1,12,9401,7C5vhQQFQQo3J6J0,9,6828,https://trainyard.ca/solutions/bluesy,https://trainyard.ca/4bW,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/bluesy_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Saskatchewan,14,3,2,Lantern,lantern,hh0Geav03GbaC6Otz0,2,6+1,6,1,7,9021,06Cr5J6J6ho0,8,9783,https://trainyard.ca/solutions/lantern,https://trainyard.ca/58H,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/lantern_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Saskatchewan,15,3,3,Boom Bah,boomBah,hh6Geaa04Oth2Gpbi2Obb04Gbaa,3,10+2,10,2,12,7703,03J3CQQM1CQ4mo5J0,6,9763,https://trainyard.ca/solutions/boomBah,https://trainyard.ca/58m,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/boomBah_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Saskatchewan,16,3,4,Red Green,redGreen,hhGeaa1GeaC1Geaa1GeaC0008OdeC,3,11+3,11,3,14,11940,7hQRzSQo3J6J6J6J0,10,6824,https://trainyard.ca/solutions/redGreen,https://trainyard.ca/4bS,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/redGreen_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Manitoba,17,4,1,Yellow Triangle,yellowTriangle,hhOsh1Osh3Geah0000,3,9+2,9,2,11,8867,7hQPIQQo2ho000,8,6823,https://trainyard.ca/solutions/yellowTriangle,https://trainyard.ca/4bR,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/yellowTriangle_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Manitoba,18,4,2,Purpeller,purpeller,hhOsJ4RR6R00OBJR5GeaJRR,3,13+3,13,3,16,7215,7hQQv6Dv5hnv6m6J6ho,1,2798149,https://trainyard.ca/solutions/purpeller,https://trainyard.ca/2hWgX,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/purpeller_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Manitoba,19,4,3,Reflection,reflection,hhOsa5Gmao7Osa09Oao7Gdaa5Oao,3,16+6,16,6,22,7697,7hv4J1J3CAHr3Dtmo3J1J4hv,8,6821,https://trainyard.ca/solutions/reflection,https://trainyard.ca/4bP,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/reflection_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Manitoba,20,4,4,Combinellow,combinellow,hhR5GeahR6Ojh6R6Ojh6R6RROahROahRR,3,14+3,14,3,17,10276,01CQo1v1Co3DQL4o1J5Cjv,10,12781,https://trainyard.ca/solutions/combinellow,https://trainyard.ca/66f,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/combinellow_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Manitoba,21,4,5,Colourize,colourize,hhOsa7Oao0009GjaJ,3,14+1,14,1,15,6435,1Cv4J1J4hQA6hQQQv6J6J,12,80468,https://trainyard.ca/solutions/colourize,https://trainyard.ca/2tEW,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/colourize_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Manitoba,22,4,6,Weighted Top,weightedTop,hh3GeaC09OCqROki09GbaC,3,13+4,13,4,17,3987,0J4CQo4N3v2hTFQo3hL0,15,1000093,https://trainyard.ca/solutions/weightedTop,https://trainyard.ca/7GUP,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/weightedTop_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Ontario,23,5,1,Embrace,embrace,hhOso2GeaJ00001GbaJ2Oaa,3,11+2,11,2,13,5278,7hQQA6J6J6J6mQQv,9,6817,https://trainyard.ca/solutions/embrace,https://trainyard.ca/4bK,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/embrace_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Ontario,24,5,2,Pee Gee,peeGee,hhOjh5OBo7GcaJ02GiaCGcaJ03Ojo5OBa,4,20+6,20,6,26,6708,1QQQUz5ht2v3J2Hv2h2Vo5J6jQQQQ,10,422491,https://trainyard.ca/solutions/peeGee,https://trainyard.ca/4qJv,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/peeGee_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Ontario,25,5,3,Autumn,autumn,hh2Osa1Geav0009Oah1Oav,4,11+6,11,6,17,2645,9hzL5KA5hL6J4CQL,8,2523754,https://trainyard.ca/solutions/autumn,https://trainyard.ca/2gnM4,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/autumn_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Ontario,26,5,4,Unscathed,unscathed,hh7Gcaa6Ojo6RRR1RRROja6Gcao0,4,11+4,11,4,15,3499,8FQv4pQA6J4UQo4o0,11,7388,https://trainyard.ca/solutions/unscathed,https://trainyard.ca/4mW,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/unscathed_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Ontario,27,5,5,Challenger,challenger,hh3Oto07GcaC5Giav07Obi,5,11+3,11,3,14,2335,0J4CQVv3o1DuQ4J6J0,10,1975483,https://trainyard.ca/solutions/challenger,https://trainyard.ca/2dfWv,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/challenger_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Ontario,28,5,6,Please Wait,pleaseWait,hh8OBaRRRR6R6R6R6R5GiaJROao,5,23+5,23,5,28,5670,CQQQQQvH5JhUv3J1hA3J2J3J2Kv2J2hu,22,2368695,https://trainyard.ca/solutions/pleaseWait,https://trainyard.ca/2fvk9,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/pleaseWait_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Quebec,29,6,1,Berlin,berlin,hh8GeaJ1Geaa1GeaC8RRR1RRR8OaC1OaJ1Oaa,5,21+4,21,4,25,5015,2CQv4J1J3hoHuo4J4CvKBv3J1J4hQo,14,85051,https://trainyard.ca/solutions/berlin,https://trainyard.ca/2v8M,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/berlin_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Quebec,30,6,2,Golem,golem,hh07Oah5OBCRGcaC5Oso0,5,16+4,16,4,20,11016,0Cv6hQv1C3FA1J3Ko1hQRQo,10,2767906,https://trainyard.ca/solutions/golem,https://trainyard.ca/2hLCU,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/golem_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Quebec,31,6,3,Sunburst,sunburst,hh0Osh01Ojh1Gpah1OBh01Oah0,5,13+7,13,7,20,8264,06Co5A1F2CUSTo2Kt5ho,14,575337,https://trainyard.ca/solutions/sunburst,https://trainyard.ca/5htT,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/sunburst_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Quebec,32,6,4,Pea Shooter,peaShooter,hh001OaoOaoOshOsh2GibG00,6,11+3,11,3,14,7615,04CUQQIv5Jh3hRo0,8,16220,https://trainyard.ca/solutions/peaShooter,https://trainyard.ca/7bE,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/peaShooter_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Quebec,33,6,5,Scarab,scarab,hhGeaC5GeaC0Oso4Ojh3OBa4Oah0Gbav5Gbav,6,21+7,21,7,28,7498,7hQIQBQo2J1J4swE4J1J2CQnQuQv,9,6686,https://trainyard.ca/solutions/scarab,https://trainyard.ca/49q,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/scarab_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,New Brunswick,34,7,1,Prancing,prancing,hhOjo5OBa5OjJ01GkbN01OBC5Ojh5OBo,6,25+8,25,8,33,4321,1QQFBQ4mt1v3hwQo4x2CQQIo2h2J4QQjQQ,12,1014093,https://trainyard.ca/solutions/prancing,https://trainyard.ca/7MnP,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/prancing_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,New Brunswick,35,7,2,Box Seven,boxSeven,hhOkb6Okq6RRR4RRRR3RRR4GcaC6GcaJ,7,14+4,14,4,18,13217,1Uv5unv6hv6J6J3IQQo3o,14,2170754,https://trainyard.ca/solutions/boxSeven,https://trainyard.ca/2endu,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/boxSeven_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,New Brunswick,36,7,3,Sapling,sapling,hhGcaa5Giao0005Gcaa5OGccc,7,18+8,18,8,26,15656,1QQQzQ5J6J6Hv5HA5mx2QQQnR,23,1389850,https://trainyard.ca/solutions/sapling,https://trainyard.ca/9VcL,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/sapling_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,New Brunswick,37,7,4,Match Up,matchUp,hhGeaJ5Geav07OBoOta06GbaJ5Oah,8,18+6,18,6,24,7104,7J5JJ5JHvC3JmnuQpIoJ4hv,9,619810,https://trainyard.ca/solutions/matchUp,https://trainyard.ca/5xE4,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/matchUp_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,New Brunswick,38,7,5,Being Green,beingGreen,hh8Oao3GbaC1OaoR3RGbaCRR3RROshR3RGeaC1Osh3GeaC,7,25+10,25,10,35,6258,CIIFQTvJ1hL2J3J6J6J3J1CM2JhnnjQSo,26,1493448,https://trainyard.ca/solutions/beingGreen,https://trainyard.ca/2aweJ,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/beingGreen_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,New Brunswick,39,7,6,Casualty,casualty,hh4Geah9Oja5OBoGcaJ5GibOOja5OBo01Oah,8,15+8,15,8,23,8905,01Dv2v2Hj2M2NQ2nQQLC5Ko,11,2656182,https://trainyard.ca/solutions/casualty,https://trainyard.ca/2h8ZQ,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/casualty_thumb.png,https://trainyard.ca/expressSolutions,ok
Express,Prince Edward Island,40,8,1,Niner,niner,hh07Oaa3GcaC1PboRPco1GiaC3Osa0,8,14+4,14,4,18,2740,0Cv3Cv1J3M3C2hM1No3hSo,16,126662,https://trainyard.ca/solutions/niner,https://trainyard.ca/2JpQ,https://s3.amazonaws.com/TrainyardSiteMisc/images/puzzles/niner_thumb.png,https://trainyard.ca/expressSolutions,ok
